964.59998	2428.8
965.90002	2430.2
965.90002	2430.2
966.40002	2430
966.40002	2430
967.40002	2428.5
969.09998	2428.6001
969.29999	2429.3
969.29999	2429.3
969.70001	2429.3
969.70001	2429.3
971.40002	2427.3999
971.79999	2427.2
972.59998	2427.8
972.59998	2427.8
973	2427.8
973	2427.8
973.79999	2426.6001
973.79999	2426.6001
973.29999	2425.7
973.29999	2425.7
971.90002	2425.8
971.90002	2425.8
970.90002	2426.3999
969.79999	2425.8
969.79999	2425.8
968.59998	2425.3999
968.59998	2425.3999
966.09998	2424.8999
965.09998	2425.3999
964	2425.8999
964	2425.8999
964	2426.1001
