968.79999	2305.8999
968.79999	2305.8999
969.09998	2305.6001
969.09998	2305.6001
969.20001	2304.5
969.20001	2304.5
967.70001	2303.8999
967.70001	2303.8999
966.5	2305.3999
960.90002	2320.8
962.70001	2319.6001
962.70001	2319.6001
960.90002	2316.2
960.90002	2316.2
959.20001	2316.6001
959.20001	2316.6001
959.59998	2317.8999
959.59998	2317.8999
960.70001	2319
960.29999	2319.8999
960.90002	2320.8
960.40002	2321.6001
960.90002	2320.8
960.90002	2320.8
960.29999	2319.8999
960.70001	2319
959.59998	2317.8999
959.59998	2317.8999
957.29999	2318.6001
957.29999	2318.6001
958.09998	2320.3
958.09998	2320.3
958.29999	2321.3
958.29999	2321.3
960.40002	2321.6001
