965.09998	2425.3999
966.09998	2424.8999
968.59998	2425.3999
968.59998	2425.3999
969.29999	2424.1001
969.29999	2424.1001
969.29999	2423.8999
969.29999	2423.8999
968.29999	2423.5
967.09998	2421
967.09998	2421
966.59998	2421.2
966.90002	2422.2
966.29999	2423.1001
965.09998	2423.3999
963.79999	2422.8
963.29999	2418.3
963.29999	2418.3
962.79999	2418.3
962.09998	2419.3999
962.09998	2419.3999
961.09998	2421.3999
961.09998	2421.3999
962.20001	2422.3
962.20001	2422.3
962.90002	2422.5
962.79999	2424.1001
964	2425.8999
