951	2346.5
953.90002	2346.1001
954.09998	2344.8999
954.09998	2344.8999
951.40002	2342.7
951.40002	2342.7
950.5	2342.7
950.29999	2343.3999
950.79999	2343.8999
951.09998	2344.3999
949	2345.8999
948.09998	2344.7
948.70001	2342.8999
948.20001	2342.3
948.5	2341.2
950.29999	2341.8999
951.29999	2340.6001
951.29999	2340.6001
951.29999	2338.6001
951.29999	2338.6001
950.59998	2338.3
950.59998	2338.3
948.5	2339.3999
948.5	2339.3999
947.70001	2340.8999
947	2341.7
947	2341.7
946.59998	2344.3
946.59998	2344.3
948.90002	2347.8999
948.90002	2347.8999
950.59998	2347.8
