949.20001	2402.3
949.20001	2402.3
949.59998	2403.3
949.59998	2403.3
951.29999	2402.8999
952.5	2403.8
953.90002	2403.3
955.09998	2402.8
955.29999	2403.1001
956.59998	2402.8999
956.59998	2402.8999
957.09998	2401.3999
957.09998	2401.3999
957.40002	2400.1001
956.59998	2398.8999
957.20001	2398.1001
957.20001	2398.1001
955.59998	2396.1001
954.20001	2393.7
954.20001	2393.7
952.79999	2393
952.79999	2393
952.5	2393.3
952.5	2393.3
952.79999	2395.3
953.40002	2396.8999
953.09998	2397.6001
953.09998	2397.6001
953	2397.8999
951.5	2398.3999
951.5	2398.3999
951.5	2399.8999
951.5	2399.8999
954	2399.5
954	2400.1001
953.59998	2401
953.59998	2401
953.59998	2401.3999
951.59998	2401.7
950.29999	2401.1001
950.29999	2401.1001
949.90002	2401.3
949.90002	2401.3
949.29999	2401.8999
