964	2314.3999
964	2314.3999
964	2313.5
964	2313.5
963.79999	2313.3999
962.79999	2311.3999
962.79999	2311.3999
961.79999	2311.1001
961.79999	2311.1001
961.40002	2311.8
960.79999	2311.8999
959.79999	2311.3999
959.29999	2312
958.79999	2312.3999
958.79999	2312.3999
958.59998	2313
958.59998	2313
959.20001	2313.5
961.09998	2313.3
962.09998	2315.1001
960.90002	2316.2
962.09998	2315.3999
962.09998	2315.1001
962.09998	2315.1001
961.09998	2313.3
959.20001	2313.5
958.59998	2313
958.59998	2313
957.09998	2314.3999
957.09998	2314.3999
959.09998	2316.6001
959.09998	2316.6001
959.20001	2316.6001
959.20001	2316.6001
960.90002	2316.2
