958.59998	2377.3
958.59998	2377.3
960.29999	2378
960.29999	2378
961.40002	2377
962.79999	2375.3999
964.09998	2375.3
964.09998	2375.3
965.40002	2371.1001
965.40002	2371.1001
965.40002	2370.8
963.70001	2370
963.70001	2370
962.79999	2372.8999
962.29999	2373.3
960.09998	2372.7
959.09998	2373.3999
957.90002	2374.1001
973.90002	2349.8
974.09998	2349.8
974.09998	2349.8
975.70001	2349.7
975.70001	2349.7
978.20001	2348.8999
978.20001	2348.8999
978.40002	2346.6001
979.5	2346.3999
979.5	2346.3999
982.59998	2345.1001
982.59998	2345.1001
981.90002	2343.1001
981.90002	2343.1001
978.09998	2345.1001
975.40002	2345.1001
974.90002	2345.8999
974	2346.8999
974	2346.8999
973.90002	2348.3
973.90002	2348.3
973.90002	2349.8
