966.79999	2438.8
967.40002	2439.8
969.09998	2439.6001
969.59998	2440
969.59998	2440
969.59998	2440
969.59998	2440
971.29999	2439.3999
973.90002	2439.3
973.90002	2439.3
973.90002	2439.1001
973.90002	2439.1001
974.59998	2437.3
973.59998	2435.8999
973.59998	2435.8999
972.20001	2436.6001
971.09998	2435.1001
970.29999	2434.8999
969.79999	2438.7
968.09998	2438.8999
968.29999	2438.3
967.09998	2436.2
968.20001	2433.8
968.20001	2433.8
968.09998	2433.8
968.09998	2433.8
967.20001	2433.7
967.20001	2433.7
965	2433.8999
965	2433.8999
965.09998	2438.8
