968.5	2369.1001
968.5	2369.1001
968.79999	2368.6001
970.40002	2368.7
973.79999	2366.6001
973.79999	2366.6001
973.90002	2365.8999
973.90002	2365.8999
972.90002	2365.8999
972.5	2364.8
971.09998	2364.6001
971.09998	2364.6001
970.90002	2366.1001
968.5	2365.7
967.40002	2366.2
967.40002	2366.2
967.5	2367.1001
965.59998	2367.3999
963.59998	2366.1001
963.59998	2366.1001
963	2368.2
963	2368.2
963.70001	2370
963.70001	2370
965.40002	2370.8
965.40002	2371.1001
965.40002	2371.1001
965.70001	2371.3999
965.70001	2371.3999
966.70001	2371.3999
