1005.6	2464.2
1006.7	2464.1001
1007.9	2463.6001
1008.9	2465.3
1009.8	2465.1001
1019.4	2459.6001
1019.4	2459.6001
1018.8	2458.8999
1018.8	2458.8999
1014.7	2459.3999
1014.4	2458.7
1015	2457.8999
1015	2457.8999
1014.8	2457.3
1012.4	2457.2
1012.4	2457.2
1012.3	2459.2
1010.6	2460.3
1010.6	2460.3
1010.6	2460.6001
1009.3	2461.3999
1009.3	2461.3999
1008.6	2461.8999
1008.6	2461.8999
1008.1	2462.3
1006.8	2461.8999
1006.6	2460.1001
1006.6	2460.1001
1004.8	2460.2
1004.8	2460.2
1004.1	2461.1001
1004.5	2462.5
